mecId,name
35026153,JOSE ARIANO RODRIGUES
35026396,JOSE BELMIRO DA ROCHA
35026402,JOSE EGEA PROF
35026360,JOSE PIMENTA DE PADUA
35042997,JULIA FERREIRA LEITE PROFA
35026451,MIECIO CAVALHEIRO BONILHA PROF
35026475,MIGUEL COUTO DR
35026086,MINERVINA SANT ANNA CARNEIRO PROFA
35431597,MOACYR MIRANDA PINTO PROFESSOR DOUTOR
35047557,OCTACILIO DE OLIVEIRA PADRE
35026128,OCTACILIO SANT ANNA PROF
35026104,ORLANDO DONDA PROF
35026190,PASCHOAL FLAMINO
35453444,PENITENCIARIA OSIRIS SOUZA E SILVA
35026372,ROSA SALLES LEITE PENTEADO PROFA
35026463,SILVIO DE ALMEIDA PROF
35026335,VALDOMIRO SILVEIRA
35909312,WALTER CARDOSO GALATI PROF
35026300,WOLNEY RADIGHIERI PROF
35033881,17 DE SETEMBRO
35033820,ABEL AUGUSTO FRAGATA
35033406,ALCYR DA ROSA LIMA PROF
35920836,AMAURY PACHECO PROF
35914198,AMELIA LOPES ANDERS PROFA
35033728,AMILCARE MATTEI PROF
35033832,ANTONIO AUGUSTO NETTO
35033467,ANTONIO DAUN
35033561,ANTONIO DE BAPTISTA PROF
35033741,ANTONIO GOMES DE OLIVEIRA PROF
35043242,ANTONIO REGINATO PROF
35043266,APARECIDA LOPES RAMOS PROFA
35033856,BALTAZAR DE GODOY MOREIRA PROF
35903693,BENITO MARTINELLI PROF
35033662,BENTO DE ABREU SAMPAIO VIDAL
35033753,BICUDO MONSENHOR
35033736,CARLOTA DE NEGREIROS ROCHA PROFA
35033613,CASTRO ALVES
35980043,CEEJA SEBASTIANA ULIAN PESSINE PROFA
35459768,CEL JTO A EE CULTURA E LIBERDADE
35985508,CEL JTO A EE MONSENHOR BICUDO
35985491,CEL JTO A EE PROFA LYDIA YVONE GOMES MARQUES
35559581,CENTRO ATEND SOCIO-EDUC ADOLESCENTE DE MARILIA - CI
35453262,CENTRO DE RESSOCIALIZACAO DE MARILIA
35033625,CULTURA E LIBERDADE
35033558,DIRCE BELLUZZO DE CAMPOS PROFA
35923000,EDSON VIANEI ALVES PROF
35033522,EDUARDO DE SOUZA PORTO CEL
35446920,EMICO MATSUMOTO GEOGRAFA
35033479,ERMELINDA CLARICE SANCHES PROFA
35033674,GABRIEL MONTEIRO DA SILVA
35033716,GERALDO ZANCOPE PROF
35033534,GRACIEMA BAGANHA RIBEIRO
35903673,HATSUE TOYOTA
35033492,HILMAR MACHADO DE OLIVEIRA
35033455,IZIDORO DAUN
35474629,JARDIM ALCIR RAINERI
35462688,JARDIM SANTA ANTONIETA
35907650,JOAO WALFREDO ROTHERMUND PADRE
35043254,JOSE ALFREDO DE ALMEIDA
35033650,JOSE AMBROSIO DOS SANTOS
35033686,JOSE AUGUSTO BARTHOLO
35033376,JOSE BONIFACIO DO COUTO
35026414,JOSE CARLOS MONTEIRO
35033704,LOURENCO DE ALMEIDA SENNE DR
35033388,LYDIA YVONE GOMES MARQUES PROFA
35047855,MARIA CECILIA FERRAZ DE FREITAS PROFA
35033819,MARIA IZABEL SAMPAIO VIDAL
35036250,MARIA STELLA DE CERQUEIRA CESAR PROFA
35047703,MAURICIO MILANI
35917990,NASIB CURY
35033698,NELSON CABRINI PROF
35033424,NELY CARBONIERI DE ANDRADE PROFA
35033777,NEUZA MARIA MARANA FEIJAO PROFA
35033443,NORMA MONICO TRUZZI PROFA
35043655,ORACINA CORREA DE MORAES RODINE PROFA
35453237,PENITENCIARIA DE MARILIA
35453158,PENITENCIARIA VALENTIM ALVES DA SILVA
35033789,PIRMINO ANTONIO SCHMIDT MONSENHOR
35033510,RAFAEL PAES DE BARROS DOUTOR
35907662,REIKO UEMURA TSUNOKAWA PROFA
35033637,RUTH MAMEDE DE GODOY PROFA
35044568,SEBASTIAO MONACO VEREADOR
35047843,SYLVIA RIBEIRO DE CARVALHO PROFA
35033790,VITU GIORGI DONA
35033765,WALDEMAR MONIZ DA ROCHA BARROS DR
35043679,WANDA HELENA TOPPAN NOGUEIRA PROFA
35007730,ADELAIDE ESCOBAR BUENO PROFESSORA
35007894,AFONSO ARINOS SENADOR
35412983,AFONSO PASCHOTTE PADRE
35007959,ALVARO DE SOUZA VIEIRA
35921415,ALVARO TRINDADE DE OLIVEIRA PROFESSOR
35048951,ALZIRO BARBOSA NASCIMENTO PROFESSOR
35048948,ANNA LACIVITTA AMARAL DONA
35921117,ANTONIO DE PADUA PASCHOAL DE GODOY PROFESSOR
35901994,ANTONIO LAPATE NETTO PROFESSOR
35923369,ANTONIO LUCAS
35007584,ANTONIO MESSIAS SZYMANSKI PROFESSOR
35007705,ANTONIO PRADO JUNIOR
35037291,ARIOVALDO PUPO AMORIM PROFESSOR
35007778,ARISTIDES AUGUSTO FERNANDES DOUTOR
35007699,CARLOS DRUMMOND DE ANDRADE
35907212,CARLOS ROBERTO GUARIENTO PROFESSOR
35007870,CASEMIRO DA ROCHA SENADOR
35917000,CASEMIRO POFFO PROFESSOR
35007936,CASSIANO RICARDO
35980134,CEEJA VALBERTO FUSARI
35458557,CEL JTO A EE FELICIO LAURITO DR
35985570,CEL JTO A EE MARLENE CAMARGO RIBEIRO
35458570,CEL JTO A EE OLAVO HANSEN
35479068,CENTRO DE DETENCAO PROVISORIA DE MAUA
35007812,CLODOALDO PORTUGAL CARIBE
35907121,CLORINDA CIAMPITTI PERRELLA
35389250,CLOTILDE ALVARES DORATIOTO
35904485,CORA CORALINA POETISA
35007602,DELFINO RIBEIRO GUIMARAES
35041245,DI CAVALCANTI
35045073,DIVA GOMES DOS SANTOS PROFESSORA
35041993,EDMUNDO LUIZ DE NOBREGA TEIXEIRA
35007614,EMIKO FUJIMOTO PROFESSORA
35007766,EMILIA CREM DOS SANTOS PROFESSORA
35007626,EMILIO SORTINO COMENDADOR
35045056,ESPERANCA DE OLIVEIRA SAAVEDRA DONA
35007785,EZILDA NASCIMENTO FRANCO PROFESSORA
35910200,FARID EID
35007961,FELICIO LAURITO DOUTOR
35037308,FLORISBELLA DE CAMPOS WERNECK DONA
35007973,FORTUNATO PANDOLFI ARNONI
35904727,FRANCISCA LOPES NEGRI
35007651,FRANCISCO ARNONI PREFEITO
35041981,FRANCISCO LOURENCO DE MELO PROFESSOR
35904946,FRANCISCO PRISCO
35007857,GIUSEPPE PISONI PADRE
35904739,HANS GRUDZINSKI
35007808,IRACEMA CREM PROFESSORA
35007572,IRACEMA DE BARROS BERTOLASO PROFESSORA
35007833,IRENE DA SILVA COSTA PROFESSORA
35041221,ISAMO SERIKIYAKU PROFESSOR
35904491,IVETE VARGAS DEPUTADA
35923837,JARDIM CRUZEIRO
35923229,JARDIM ORATORIO
35923746,JARDIM ZAIRA VI
35434164,JARDIM ZAIRA VIII
35007912,JOAO GAUDENCIO MAININE PROFESSOR
35038465,JOAO PAULINO DE FARIA JUNIOR PROFESSOR
35038453,JOAO PAULO II
35286710,JOAO RICARDO BORGES DE LIMA
35921129,JOAO RONCON
35007663,JORGE MARCOS DE OLIVEIRA DOM
35904715,JOSE DANIEL DA SILVEIRA
35007948,JOSE GASPAR DOM
35007754,JOSE ROMEU DA SILVA
35920319,JOSEPHA DOGO DAMO
35007985,JUDITH FERREIRA PIVA PROFESSORA
35910879,LEA APARECIDA DE OLIVEIRA VEREADORA
35007882,LEICO AKAISHI PROFESSORA
35007596,LUIS WASHINGTON VITA PROFESSOR
35045068,MAHATMA GHANDI
35007559,MANOEL CACAO PROFESSOR
35920307,MANOEL RODRIGUES PROFESSOR
35007791,MARCELINA MARIA DA SILVA OLIVEIRA DONA
35045081,MARIA APARECIDA DAMO FERREIRA
35920320,MARIA CECILIA PANTANO PROFESSORA
35007742,MARIA ELENA COLONIA PROFESSORA
35923400,MARIA EXPEDITA SILVA PROFESSORA
35007845,MARIA JOSEFINA KUHLMANN FLAQUER PROFESSORA
35007924,MARIA PASTANA MENATO PROFESSORA
35910880,MARIA THEREZINHA JORGE AMORIM
35007648,MARILENE DE OLIVEIRA ACETTO PROFESSORA
35041233,MARIO ALEXANDRE FARO NIERI
35046486,MARIO LEANDRO PROFESSOR
35910211,MARISA AFONSO SALERO PROFESSORA
35041973,MARLENE CAMARGO RIBEIRO PROFESSORA
35038477,MARLI RAIA REIS PROFESSORA
35037321,MARTA TERESINHA ROSA PROFESSORA
35007729,MAUA VISCONDE DE
35912384,MERCEDES VALENTINA GIANNOCARIO PROFESSORA
35007821,MIRNA LOIDE CORREIA FERLE PROFESSORA
35007900,NAYME CARDIM PROFESSORA
35920290,NEUSA DE FATIMA MARIN BERNARDI PROFESSORA
35007687,ODILA BENTO MIRARCHI PROFESSORA
35037312,OLAVO HANSEN
35041968,OLINDA FURTADO DE ALBUQUERQUE CAVALCANTE PROFESSORA
35007638,RUTH NEVES SANT ANNA PROFESSORA
35043849,SADA UMEIZAWA PROFESSORA
35046504,SANTINHO CARNAVALE
35037278,SEBASTIAO VAYEGO DE CARVALHO PROFESSOR
35007869,SHISUKO IOSHIDA NIWA PROFESSORA
35007675,SYLVIO GUERATTO
35007560,THEREZINHA SARTORI PROFESSORA
35048483,ULISSES VICTOR GERVASIO PROFESSOR
35036201,VALENTINO REDIVO
35923825,VILA MAGINI II
35045093,VILA MARQUESA DE SANTOS
35007717,WALT DISNEY
35100249,ALDEIA CAPOEIRAO
35194906,ALDEIA DJAIKOATY
35127164,ALDEIA GWAWIRA
35434000,ALDEIA ITAPUA
35100225,ALDEIA PARAISO
35100262,ALDEIA RIO DO AZEITE
35127176,ALDEIA URUITY
35034903,ALICE RODRIGUES MOTTA PROFESSORA
35034873,ARMANDO GONCALVES PROFESSOR
35919561,BAIRRO DO ENGANO
35919559,BAIRRO JAIRE
35906049,BAIRRO NOVA ITARIRI
35918052,BAIRRO PE DA SERRA
35034940,BIGUA
35474824,CEEJA DE MIRACATU
35459781,CEL JTO A EE ARMANDO GONCALVES PROF
35034812,CLAY PRESGRAVE DO AMARAL ENGENHEIRO
35047715,CLODONIL CARDOSO
35034757,DINORA ROCHA PROFESSORA
35900035,DOMINGOS BAUER LEITE POETA
35039056,ELVIRA SILVA PROFESSORA
35034836,ITARIRI
35034769,JEREMIAS JUNIOR CORONEL
35034939,JOAO ADORNO VASSAO
35908344,JOFRE MANOEL PREFEITO
35040289,JOSE ERMIRIO DE MORAES SENADOR
35034770,JOSE MUNIZ TEIXEIRA
35903723,JUDITH SANT ANA DIEGUES PROFESSORA
35343316,KO' E JU
35911884,MARIA JOSE MORAIS DE CARVALHO PROFESSORA
35034915,OSWALDO FLORENCIO PROFESSOR
35034964,OTAVIANO SOARES ALBUQUERQUE
35034861,PEDRO BARROS
35034952,RAPOSO TAVARES
35040265,SANTA RITA DE CASSIA
35047727,SEBASTIANA MUNIZ PAIVA
35035269,SYLAS BALTAZAR DE ARAUJO PROFESSOR
35566044,TAGUATO AGUIA
35035270,TRES BARRAS
35034897,USHISUKE MIADAIRA
35034800,VEIGA JUNIOR PROFESSOR
35909646,ANTONIA BINATO SILVA VO NINA
35032177,ARTHUR RIBEIRO
35925810,ASSENTAMENTO SANTA CLARA
35297380,ASSENTAMENTO SANTA ZELIA
35032300,BAIRRO SANTA RITA DO PONTAL
35459859,CEL JTO A EE JOSE QUIRINO CAVALCANTE
35459948,CEL JTO A EE SALVADOR MORENO MUNHOZ
35922559,FAZENDA SAO BENTO
35032759,FELICIO TARABAY DEPUTADO
35907698,FRANCISCA MESSA GUTIERREZ
35913674,FRANCISCO FERREIRA DE SOUZA PROFESSOR
35032136,FRANCISCO PIERGENTILE
35903620,GLEBA XV DE NOVEMBRO
35032273,JOAO DA CRUZ MELLAO
35032347,JOAO PINHEIRO CORREA
35032906,JOSE QUIRINO CAVALCANTE
35032852,KOSUKE ENDO
35909658,LIDIA SANAE OYA
35032645,LIRIA YURICO SUMIDA PROFESSORA
35918015,MARIA ANTONIA ZANGARINI FERREIRA PROFESSORA
35032918,MARIA APARECIDA DE AZEREDO PASSOS
35044696,MARIA AUDENIR DE CARVALHO PROFESSORA
35032608,MOACYR TEIXEIRA DOUTOR
35558771,NUCLEO BONANZA
35908800,PAULO COELHO DA SILVA
35043631,PORTO PRIMAVERA
35911860,RIBEIRINHOS
35913662,ROMILDA LAZARA PILLON DOS SANTOS PROFESSORA
35032141,ROSA FRANCISCA MANO
35032372,SALVADOR MORENO MUNHOZ
35032967,SHIZUO NISHIKAWA PROFESSOR
35032700,TAKAKO SUZUKI PROFESSORA
35032943,ZULENKA RAPCHAN PROFESSORA
35924830,ADELAIDE MARIA DE BARROS PROFESSORA
35006592,ADHEMAR BOLINA PROFESSOR
35191255,ALCIDES CELESTINO FILHO VEREADOR
35921063,ALZIRA FERNANDES SCUNGISQUI
35006889,AMERICO SUGAI
35061585,ANGELICA DE JESUS FERREIRA
35906335,ANTONIO MARMORA FILHO MAESTRO
35006890,ANTONIO OLEGARIO DOS SANTOS CARDOSO
35006579,APRIGIO DE OLIVEIRA
35006798,ARISTOTELES DE ANDRADE PROFESSOR
35006804,ARLINDO AQUINO DE OLIVEIRA DOUTOR
35006816,BENEDITO BORGES VIEIRA PROFESSOR
35006841,BENEDITO DE SOUZA LIMA
35079900,BERNARDO MURPHY PADRE
35916959,BRANCA BAUMANN DO AMARAL PROFESSORA
35006919,CAMILO FAUSTINO DE MELLO PROFESSOR
35498026,CEEJA DE MOGI DAS CRUZES
35458594,CEL JTO A EE FIRMINO LADEIRA PROF
35985752,CEL JTO A EE FRANCISCO FERREIRA LOPES
35923060,CID BOUCAULT PROFESSOR
35044982,CLAUDIO ABRAHAO PROFESSOR
35191267,DAGOBERTO JOSE MACHADO
35006865,DEODATO WERTHEIMER DOUTOR
35908514,DORA PERETTI DE OLIVEIRA PROFESSORA
35006750,ELISIARIO PINTO DE MORAIS VEREADOR
35041944,ENEDINA GOMES DE FREITAS PROFESSORA
35916924,EURYCLIDES DE JESUS ZERBINI
35006725,FIRMINO LADEIRA PROFESSOR
35006701,FRANCISCO DE SOUZA MELLO PROFESSOR
35006713,FRANCISCO FERREIRA LOPES
35006695,GABRIEL PEREIRA
35006683,GALDINO PINHEIRO FRANCO
35906682,HELENA URBANO NAGIB PROFESSORA
35912177,HERACLIDES BATALHA DE CAMARGO DESEMBARGADOR
35901945,ILSON GOMES PROFESSOR
35041117,IRACEMA BRASIL DE SIQUEIRA PROFESSORA
35191243,IRENE CAPORALI DE SOUZA PROFESSORA
35923977,ISAAC GRINBERG HISTORIADOR
35923072,ISABEL FERREIRA DA SILVA PROFESSORA BELINHA
35006671,JOAO CARDOSO DOS SANTOS PROFESSOR
35043795,JOSE AYUMAR GONCALVES DE MIRANDA PROFESSOR
35043977,JOSE CARLOS PRESTES PROFESSOR
35916961,JOSE RIBEIRO GUIMARAES
35916948,JOSE SANCHES JOSENDE PROFESSOR
35046449,JOSEPHINA NAJAR HERNANDEZ PROFESSORA
35446312,KOHEIJI ADACHI
35006661,LAURINDA CARDOSO MELLO FREIRE PROFESSORA
35006658,LEONOR DE OLIVEIRA MELLO
35048495,LUCINDA BASTOS PROFESSORA
35006907,MARIA ISABEL DOS SANTOS MELLO PROFESSORA
35006836,MARIA RODRIGUES GONCALVES PROFESSORA
35041130,NARCISO YAGUE GUIMARAES VEREADOR
35006737,OLGA CHAKUR FARAH PROFESSORA
35912360,OSMAR TEIXEIRA SERRA REV PROFESSOR
35910405,PAULO DE OLIVEIRA MELLO PROFESSOR
35035543,PAULO FERRARI MASSARO PROFESSOR
35912190,PAULO TAPAJOS
35006646,PEDRO MALOZZE
35924192,ROSA MARIA DE SOUZA PROFESSORA
35041129,RUBENS MERCADANTE DE LIMA PROFESSOR DOUTOR
35006622,SEBASTIAO DE CASTRO PROFESSOR
35006610,SENTARO TAKAOKA DOUTOR
35906347,SUELI OLIVEIRA SILVA MARTINS PROFESSORA
35041105,SYLVIA MAFRA MACHADO PROFESSORA
35040496,TADAO SAKAI VEREADOR
35041142,THIMOTEO VAN DEN BROECK FREI
35079873,VANIA APARECIDA CASSARA PROFESSORA
35006920,WASHINGTON LUIZ DOUTOR
35020382,AGENOR DE CARVALHO CAPITAO
35915944,ALBERTO VELLONE PADRE
35047348,ALMERINDA RODRIGUES PROFA
35924891,ALTAIR DE FATIMA FURIGO POLETTINI PROFA DRA
35045603,AMELIA MASSARO PROFA
35914010,ANA FERRARI ROSSI
35020400,ANALIA DE ALMEIDA BUENO PROFA
35021258,ANGELA MARIA DA PAIXAO COSTA PROFA
35017590,ANTONIO CAIO
35901313,ANTONIO JOSE PERES MARQUES PROF
35903814,ARIOSTO RIBEIRO PERSICANO PROF
35020655,ARISTIDES GURJAO PROF
35020254,ARMANI PADRE
35020291,BENEDITA NAIR XAVIER VEDOVELLO PROFA
35911124,BENEDITO FLORES DE AZEVEDO
35017620,CAETANO MUNHOZ PREFEITO
35041488,CANDIDO DE MOURA PROF
35460217,CEL JTO A EE LUIZ MARTINI
35985302,CEL JTO A EE MONSENHOR NORA
35417359,CENTRO DE ATEND SOCIO-EDUC AO ADOLESC DE MOGI MIRIM I - CI
35389511,CENTRO DE ATEND SOCIOEDUC AO ADOLESCENTE LARANJEIRAS - CI
35453948,CENTRO DE RESSOCIALIZACAO PREFEITO JOAO MISSAGLIA
35038970,CLEIDE DA FONSECA FERREIRA PROFA
35017425,CLODOVEU BARBOSA PROF
35017577,CORIOLANO BURGOS DR
35047041,DIONYSIA GERBI BEIRA
35017681,ELVIRA SANTOS DE OLIVEIRA DONA
35020618,ERNANI CALBUCCI PROF
35017498,FENIZIO MARCHINI PROF
35917151,FERNANDO BARBOSA PROF
35904752,FERNANDO RICARDO GOUVEA PAOLINI PROF
35921579,FRANCA FRANCHI PROFA
35020321,FRANCISCO ANTONIO GONCALVES
35017536,FRANCISCO DA SILVEIRA FRANCO
35017361,FRANCISCO TOZZI DR
35020285,GERALDO SORG PROF
35452312,GISSELDA APARECIDA TUROLA PIOVEZAN
35017450,IBRANTINA CARDONA
35925275,JARDIM BELA VISTA
35579269,JARDIM PLANALTO
35045615,JOAO ALVARENGA PROF
35017401,JOAO PEDRO DE GODOY MOREIRA CEL
35904041,JOAO PESSOA MASCHIETTO PROF
35020394,JOAQUIM LEITE DE SOUZA CEL
35049426,JOSE SCALVI DE OLIVEIRA PROF
35017644,JOVINO SILVEIRA DR
35017619,JULIO MESQUITA DR
35035920,LONGINO VASTBINDER PADRE
35017693,LOURENCO FRANCO DE OLIVEIRA
35907480,LUIZ BORTOLETTO
35017541,LUIZ LEITE
35020278,LUIZ MARTINI
35905392,MARIA APARECIDA DOS SANTOS CASTRO PROFA
35017673,MARIA DO CARMO DE GODOY RAMOS PROFA
35047065,NAIR DE ALMEIDA PROFA
35017565,NELSON ALVES DE GODOY DR
35925287,NELSON GIRARD PROF
35017528,NOEDIR MAZZINI
35020631,NORA MONSENHOR
35020485,ORESTES LADEIRA PE
35020539,OSCAR RODRIGUES ALVES DR
35905380,PAULO TUROLLA
35017437,PEDRO DE TOLEDO
35017516,PEDRO FERREIRA CINTRA PROF
35577112,PENITENCIARIA FEMININA DE MOGI GUACU
35565805,PROFESSORA MARIA DE LOURDES LIMA
35017553,RANGEL PESTANA
35579257,ROBERTO ANTONIALLI
35043515,ROMEU DE CAMPOS VERGAL DEP
35020552,SANTO ANTONIO
35035919,SAO JUDAS TADEU
35909518,SEBASTIAO GOMES
35921836,SONIA APARECIDA MAXIMIANO BUENO PROFA
35017656,SYLVIO DE AGUIAR MAYA DR
35920757,THEREZINHA APPARECIDA VILLANI DE CAMARGO PROFA
35020624,VALERIO STRANG PROF
35020308,VENANCIO CORONEL
35017632,VICENTE RIZZO DR
35039202,ZENAIDE FRANCO DE FARIA MELLO PROFA
35000197,AGENOR COUTO DE MAGALHAES DOUTOR
35000206,ALIPIO DE BARROS PROFESSOR
35037692,ANA SIQUEIRA DA SILVA
35924738,ANILZA PIOLI PROFESSORA
35000188,ANTONIO CANDIDO CORREA GUIMARAES FILHO PROFESSOR
35037643,ANTONIO CARLOS FERREIRA NOBRE PROFESSOR
35000620,ANTONIO EMILIO SOUZA PENNA PROFESSOR
35000218,ANTONIO FRANCISCO REDONDO PROFESSOR
35000632,AUGUSTO DE MACEDO COSTA DOUTOR
35000450,AUGUSTO RIBEIRO DE CARVALHO PROFESSOR
35000012,AYRES DE MOURA PROFESSOR
35037722,CACILDA BECKER
35000224,CANDIDO GONCALVES GOMIDE PROFESSOR
35046255,CARLOS BORBA PROFESSOR
35037709,CARLOS FREDERICO WERNECK LACERDA JORNALISTA
35985004,CEL JTO A EE ANTONIO C C GUIMARAES FILHO PROFESSOR
35559600,CENTRO ATEND SOCIOEDUC ADOLESCENTE PARADA DE TAIPAS CI
35559337,CENTRO ATEND SOCIOEDUC ADOLESCENTE PIRITUBA CI
35000231,CHIQUINHA RODRIGUES
35000255,CLODOMIRO CARNEIRO
35037680,CRISPIM DE OLIVEIRA PROFESSOR
35479500,CYNIRA STOCCO FAUSTO PROFESSORA
35000292,DALILA DE ANDRADE COSTA PROFESSORA
35559210,DJEKUPE AMBA ARANDY
35037679,EDGARD PIMENTEL REZENDE PROFESSOR
35901684,EDUARDO GOMES BRIGADEIRO COHAB
35924748,ELISIO TEIXEIRA LEITE III
35072503,ELIZABETH APARECIDA SIMOES MESQUITA PROFESSORA
35000267,ERMANO MARCHETTI
35923618,EULICE SILVIO MENDONCA DA SILVA PROFESSORA
35904260,FELICIA DE RINALDIS FRANCO
35046243,FLAMINIO FAVERO PROFESSOR
35925500,FLORESTAN FERNANDES
35000115,FRANCISCO FARIA NETO PROFESSOR
35910296,FRIEDRICH VON VOITH
35000279,GALDINO LOPES CHAGAS PROFESSOR
35000024,GAVIAO PEIXOTO BRIGADEIRO
35036444,GENESIO DE ALMEIDA MOURA DOUTOR
35036500,GERALDO HOMERO FRANCA OTTONI PROFESSOR
35910302,HELIOS HEBER LINO PROFESSOR
35000280,HUMBERTO DE SOUZA MELLO GENERAL
35463061,ILHA DA JUVENTUDE
35000243,ISABEL VIEIRA DE SERPA E PAIVA PROFESSORA
35038097,ITALO BETARELLO
35907108,JACOB SALVADOR ZVEIBIL
35000553,JACOMO STAVALE PROFESSOR
35923254,JAIR TOLEDO XAVIER PROFESSOR
35924398,JARDIM CANAA
35000103,JOAO BOEMER JARDIM PROFESSOR
35046267,JOAO NOGUEIRA LOTUFO PROFESSOR
35000036,JOAO SOLIMEO
35000395,JOAQUIM LUIZ DE BRITO PROFESSOR
35000413,JOAQUIM SILVADO DOUTOR
35463073,JORNALISTA RUY MESQUITA
35000127,JOSE ALTENFELDER SILVA PROFESSOR
35046218,JOSE BARBOSA DE ALMEIDA PROFESSOR
35039342,JOSE OSCAR ABREU SAMPAIO
35000085,JULIO CESAR DE OLIVEIRA PROFESSOR
35000073,JULIO DE FARIA E SOUZA PROFESSOR
35904247,LEONIDAS HORTA DE MACEDO PROFESSOR
35923606,LUIZ SERGIO CLAUDINO DOS SANTOS DEPUTADO
35924751,LUIZA SALETTE JUNCA DE ALMEIDA PROFESSORA
35000346,MANOEL DA NOBREGA PADRE
35036959,MANUEL BANDEIRA
35269359,MARIA HELENA GONCALVES DE ARRUDA PROFESSORA
35000139,MARIANO DE OLIVEIRA PROFESSOR
35904259,MARILENA PIUMBATO CHAPARRO PROFESSORA
35000401,MARQUES DE TAMANDARE ALMIRANTE
35037102,MARTIN EGIDIO DAMY
35000474,MATHIAS AIRES
35036456,MIGUEL OLIVA FEITOSA PROFESSOR
35037710,MILTON DA SILVA RODRIGUES PROFESSOR
35457243,MORRO DOCE
35414612,NOE RODRIGUES PADRE
35000565,NOSSA SENHORA DO RETIRO
35000152,OCTAVIO MONTEIRO DE CASTRO PROFESSOR
35910995,OLINDA LEITE SINISGALLI PROFESSORA
35922249,OSCAR BLOIS
35290543,OSCAR DIAS CORREIA MINISTRO
35040460,OSMAR BASTOS CONCEICAO PROFESSOR
35041683,OTTO DE BARROS VIDAL PROFESSOR
35923624,PARQUE ANHANGUERA
35926103,PARQUE NACOES UNIDAS II
35000361,PASQUALE PECCICACCO
35037667,PAULO NOGUEIRA FILHO
35048598,PAULO TRAJANO DA SILVEIRA SANTOS PROFESSOR
35000164,PIO TELLES PEIXOTO PROFESSOR
35000644,PIO XII
35000589,PLINIO DAMASCO PENNA PROFESSOR
35925861,PROFESSOR RUBEM AZEVEDO ALVES
35901672,RAUL ANTONIO FRAGOSO PROFESSOR
35000619,REGENTE FEIJO
35924726,REGIANE DO CARMO MONTEIRO PROFESSORA
35000097,RENATO DE ARRUDA PENTEADO PROFESSOR
35924763,REPUBLICA ARGENTINA
35130333,REPUBLICA DA COLOMBIA
35922092,SALVADOR LIGABUE PROFESSOR
35000059,SEBASTIAO DE OLIVEIRA GUSMAO PROFESSOR
35000140,SILVIO XAVIER ANTUNES PROFESSOR
35000061,SUZANA DE CAMPOS DONA
35130321,THAYANE LUZIMARA COSTA VALCACER PROFESSORA
35037655,UBALDO COSTA LEITE DOUTOR
35924386,VIRGÍNIA VALÉRIA APARECIDA DE ALMEIDA FREITAS
35000048,WALFREDO ARANTES CALDAS PROFESSOR
35000176,ZENAIDE VILALVA DE ARAUJO PROFESSORA
35044261,ZORAIDE DE CAMPOS HELU PROFESSORA
35001351,ADEMAR HIROSHI SUDA PROF
35001016,ALBERTO CARDOSO DE MELLO NETO DR
35001173,ALBINO CESAR
35040319,ALFREDO GOMES PROF
35001168,ALFREDO INACIO TRINDADE
35001284,AMENAIDE BRAGA DE QUEIROZ PROFA
35001272,ANGELO BORTOLO
35000371,ANTONIO JOSE LEITE PROF
35037734,ARLETE TEREZINHA PIZAO PROFA
35001302,ARNALDO BARRETO
35906141,ASSIS JOSE AMBROSIO
35000905,CARLOS DE LAET PROF
35001296,CARMOSINA MONTEIRO VIANNA PROFA
35001314,CASSIO DA COSTA VIDIGAL
35000875,CASTRO ALVES
35985016,CEL JTO A EE ALBINO CESAR
35458338,CEL JTO A EE GUSTAVO BARROSO
35411395,CEL JTO A EE PROF ANTONIO JOSE LEITE
35458314,CEL JTO A EE VERIDIANA CAMACHO CARVALHO GOMES PROFA
35001235,CYRENE DE OLIVEIRA LAET DONA
35001065,DAVID EUGENIO DOS SANTOS PROF
35911537,DILSON FUNARO MINISTRO
35046036,DIRCE PASTORE DONATO PROFA
35037382,ELZA SARAIVA MONTEIRO PROFA
35915661,EUNICE TEREZINHA DE OLIVEIRA FRAGOAS PROFA
35001004,EURICO FIGUEIREDO PROF
35001119,EURIPEDES DE CASTRO
35918748,FELICIO TONETTI
35913820,FRANCISCO VOCCIO
35001089,GABRIELA MISTRAL
35036821,GUILHERME DE ALMEIDA
35916729,GUSTAVO BARROSO
35906797,IZAC SILVERIO PROF
35048616,JOAO BAPTISTA ALVES SILVA PROF
35001259,JOAO LIGABUE CONEGO
35001041,JOHANN GUTENBERG
35001348,JOSE DO AMARAL MELLO PROF
35000863,JOSE MARCELINO DA FONSECA MAJOR
35001090,JOSE MARIA REYS PROF
35001077,JUDITH GUIMARAES DOS SANTOS PROFA
35001144,JULIO PESTANA
35037795,JUSTINO CARDOSO DR
35001200,LAEL DE MOURA PRADO PROF
35906803,LEONIDAS PAIVA PROF
35269372,LEOVERGILIO MOREIRA PROF
35001053,LUIZ AMARAL WAGNER PROF
35039226,LUIZ LAZARO ZAMENHOF DR
35037771,LUZIA GODOY PROFA
35001338,MARIA ANGELITA SAYAGO LAET PROFA
35904272,MARIA ANTONIETTA DE CASTRO PROFA
35001223,MARIA PAULA MARCONDES DOMINGUES PROFA
35915658,MARLY DIVA BONFANTI PROFA
35001211,MIGUEL VIEIRA FERREIRA DR
35269360,NELSON GOMES CAETANO PROF
35000735,PAUL HUGON PROF
35048604,PAULO LEIVAS MACALAO PASTOR
